artist_id,similar_to_artist_id
285,3220
285,2434
285,1028
285,3445
285,2248
285,545
285,960
285,2119
285,2681
531,1670
531,2638
531,878
531,692
531,132
531,61
531,2444
531,668
531,3195
531,859
531,2927
531,2246
531,2220
531,3631
531,777
531,2904
531,1755
531,2000
531,783
531,3777
531,3044
2618,3613
2618,2672
2618,366
2618,2722
2618,1320
2618,452
2618,1026
2618,819
2618,2713
2618,2242
2657,3744
2657,275
2657,1899
2657,2279
2657,913
2657,2370
2657,317
2657,785
2657,3180
2657,2865
2657,3294
307,3597
307,2241
307,1092
1885,193
1885,1959
1885,1029
1885,1020
1885,3204
1885,2577
1885,2951
1885,3648
1885,3521
1885,1207
1885,1033
1885,1171
1885,2087
1885,240
1885,41
2983,3870
2983,2709
2179,2981
2179,1020
2179,3204
2179,1366
2179,1207
2179,1063
2179,2205
2179,198
2179,32
2179,1171
2179,1430
2179,428
2179,2778
2179,53
2179,2776
2179,1974
2179,2087
1785,502
1785,905
1785,911
1785,1351
1785,899
1785,1230
1785,1992
1785,122
1785,874
3053,2732
3053,535
1421,119
1421,298
1421,1065
1421,1736
1421,2788
1421,377
1421,788
1421,620
290,2262
290,2436
290,581
290,383
290,3872
290,1047
290,2665
290,591
290,1768
290,3195
3232,820
3232,656
3232,2099
3232,2276
3232,487
3232,648
3232,33
3232,3099
3232,931
3232,1690
3232,651
3232,85
3232,1787
3232,3505
3232,3660
3232,3151
3232,2155
3232,2124
3232,1908
3232,1813
3232,923
3232,612
3232,1131
3232,2398
2271,3471
2271,504
2271,158
2271,140
2271,3545
2271,3378
2271,3676
2271,3190
2271,2361
2271,269
2271,1732
2271,605
2271,348
2271,2577
2271,50
2271,906
2271,255
2271,1930
2271,1806
2271,936
2271,2343
2271,3414
2271,2292
2271,1266
2271,1693
2271,1557
3212,2175
3212,964
3212,2643
3212,1526
3212,3166
3212,3020
3212,3666
3212,3370
3212,1841
3212,3358
3212,1608
3212,447
3282,714
3282,2793
3282,1542
3282,1439
3282,2649
3282,186
3282,1295
3282,1791
3282,3834
3282,231
3282,491
3282,1369
3282,1377
3282,600
3282,641
3282,1229
519,2816
519,2545
519,2526
519,3195
3589,368
3589,2546
3589,1981
3589,1840
3589,3760
3589,3203
3589,956
3589,3268
3589,914
1732,3471
1732,1557
1732,238
1732,3676
1732,2164
1732,851
1732,158
1732,1079
1732,3175
1732,130
1732,436
1732,2271
1732,2959
1732,255
1732,2298
1732,3378
1732,3574
1732,572
1732,3778
1732,751
1732,2113
3822,3491
2777,2229
2777,732
2777,1733
2777,1268
2777,295
2777,471
2777,308
2777,37
557,833
557,1847
557,935
557,2303
557,138
557,3570
557,123
557,160
557,2433
557,362
2078,9
1187,3669
1187,1540
1187,3473
1187,355
1187,3067
1187,1868
1187,2120
1187,839
1410,795
1410,1743
1410,2254
1410,3152
1410,1459
1410,621
1410,1013
1410,2332
1410,517
1410,2457
1410,1144
1410,2186
1410,1750
1410,930
1410,470
1410,2296
1410,1453
1410,3100
1410,667
1410,3627
129,1044
129,107
129,733
129,3413
129,1
129,3303
129,1836
129,1381
129,2719
129,932
129,634
129,1716
129,3579
129,822
129,2419
129,163
3319,2241
3319,159
3319,2436
3319,355
3319,1047
3319,3448
3319,1582
3319,2104
3319,1103
3052,2181
3052,1969
3052,392
3052,1216
3052,273
1932,48
1932,937
1932,1568
1932,162
730,2794
730,1306
730,783
730,2363
730,1136
730,1890
730,539
730,2027
730,1149
730,2338
730,6
730,869
730,1243
730,3777
730,1199
730,3075
730,1645
730,2985
730,1628
730,1656
730,2892
730,3493
730,1281
730,2749
730,314
3032,3800
433,3521
433,421
433,1097
433,184
433,3648
433,1029
433,836
433,3371
433,3083
433,193
1168,2905
1168,356
1168,3048
1168,1807
1168,46
1168,3060
1168,1059
1168,526
1168,883
1168,1897
1168,3606
1168,1756
1168,1663
1168,1537
1168,1591
1168,1671
1168,1220
1168,2725
1168,1718
1168,942
1168,867
1168,794
2639,3815
2639,1555
2639,2316
2639,3390
2639,2446
2639,1280
2639,217
454,2
454,1076
454,985
454,285
454,449
454,1693
454,1128
454,2776
454,1879
2318,2574
937,1763
937,1280
937,2446
1698,2514
1698,2261
1698,2732
1698,2639
3450,3429
3450,3580
3450,1127
3450,490
3450,245
3450,2873
3450,1290
3450,977
3450,237
3450,1610
3450,1657
3450,1315
3450,333
3450,949
3450,694
3450,1605
3450,2721
3450,2029
3450,1506
3450,435
3450,2005
3450,624
2754,355
2754,159
2754,850
2754,2434
2754,1857
2754,149
2754,1536
2754,1547
3190,3850
3190,3881
3190,2292
3190,2271
3190,3261
3190,1363
3190,799
3190,255
3190,3464
3190,130
3190,2295
3190,1732
3190,2488
3190,1925
3190,436
3190,2959
3190,3778
3190,415
3190,1310
3190,1079
3190,751
3190,828
3190,2506
329,117
329,1128
329,1902
329,3314
329,564
329,449
329,1554
90,1361
90,2242
90,1202
90,716
90,1713
90,1521
3522,3596
3522,563
3522,1065
3522,3239
3522,1736
3522,825
3522,788
3522,3046
1573,1466
1573,1469
1573,1898
1573,1602
1573,388
1573,1819
1573,872
1573,1250
1573,989
1573,253
1573,1711
1573,1412
1573,538
1573,695
1573,1039
1573,2772
1573,568
1340,638
1340,88
1340,2500
1340,2570
1340,487
1340,618
1340,1587
1340,2398
1340,3230
1340,21
1340,1831
1340,3516
1340,2720
1340,3281
1340,3860
1340,2866
1340,351
1340,3099
1340,2832
1340,2968
1340,2099
1340,2920
3546,32
3546,528
3546,2729
3546,285
3546,985
3546,78
3546,1028
3546,3220
3546,2119
3546,1076
3546,196
3546,750
3546,1194
3546,3445
3274,525
3274,1800
3274,2872
3274,2732
3274,3443
3274,211
3274,1525
3274,3532
3274,2848
3274,3241
3274,3390
3274,1016
3274,3401
3274,3563
3274,108
3274,1555
2737,222
2737,757
2737,2695
2737,2861
2737,2383
2737,3380
2737,3217
2737,1468
2737,854
2737,2096
1463,3099
1463,2968
1463,2398
1463,164
1463,351
1463,1912
1463,3151
1463,2099
1463,651
1463,2920
1463,2155
1463,3860
1463,950
2107,3488
2107,3090
2107,1240
2107,663
2107,2435
2107,2177
1263,3750
1263,1702
1263,1157
1263,1592
1263,2854
1263,3585
1263,3431
1263,2724
1263,2503
1263,1022
1263,2701
1263,2964
1263,3240
1263,2513
1263,3120
1263,1132
1263,27
1263,675
1424,1635
1424,3719
1424,364
1424,16
1424,1198
1424,841
1424,3172
1424,806
1424,671
1424,454
1424,1405
1424,294
1424,1298
1424,2367
1424,793
1424,846
2599,2306
2599,2313
2599,1907
2599,1496
322,1356
322,1300
322,28
322,2325
322,2557
322,2090
322,3455
322,761
322,1143
322,1216
2644,699
2644,2018
2644,3690
2644,1663
2644,2839
2644,1542
2644,2326
2644,1500
2644,1591
2644,1669
2644,2966
2644,364
2644,1166
2644,3789
2644,294
2644,112
2644,2691
2644,681
2644,1308
2644,1394
2644,1798
2644,794
3507,305
3507,790
3507,1333
3507,408
3507,2340
3507,2914
1419,1198
1419,3774
1419,16
1419,1635
1419,3414
1317,1127
1317,3580
1317,237
1317,755
1317,1223
1317,1034
1317,1290
1317,3278
1317,949
1317,3429
1317,977
1317,2873
1317,38
1317,694
1317,1315
1317,2809
1317,2005
1317,1605
1317,1982
1317,1642
1317,1247
562,895
562,3535
562,1048
562,3614
562,1579
562,2995
562,2233
562,3808
562,516
562,2974
562,3817
562,2858
562,1266
562,613
420,1987
420,2996
420,3186
420,1128
420,3451
420,1447
420,3882
420,1367
420,3145
420,1369
420,641
420,1031
420,3834
420,1000
420,564
420,1554
420,2012
420,585
2534,3607
2534,2301
2378,1944
2378,507
2378,634
2378,1481
2378,1762
2378,3408
2378,1714
2378,1975
2378,2829
2378,822
1289,2381
1289,472
1289,260
1289,243
1289,862
1289,3354
1289,1285
1289,1050
1289,2426
1289,897
1289,3464
1289,263
1289,3096
1289,2482
2005,3429
2005,1127
2005,3580
2005,1315
2005,694
2005,1657
2005,490
2005,245
2005,175
2005,1290
2005,949
2005,1610
2005,977
2005,1605
2005,3450
2005,2721
2005,237
2005,333
2005,3500
2005,2809
2005,38
2005,1223
2005,2114
2005,624
2005,3210
2005,755
2005,1042
2005,1506
2005,2131
2005,435
2005,2029
2005,3397
2005,3354
2005,1034
2005,1247
2005,3278
2005,1510
2921,758
2921,153
2921,1240
2921,3090
2921,81
2921,2075
2921,3488
2921,2107
1462,2643
1462,239
1462,1801
1462,3358
1462,2219
1462,2175
1462,2161
1462,3020
1462,2387
1462,1037
1462,964
1462,1526
938,2017
1704,2277
1704,2747
1704,3788
1704,1639
3786,1147
3786,2685
3786,1525
3786,3113
3786,686
3786,1833
3786,165
3786,2758
1737,2702
1737,634
1737,1260
1737,2829
1737,1836
1737,3413
1737,107
1737,394
1737,3468
1737,1951
1737,733
1737,2088
1737,3579
1737,928
1737,932
1737,2963
1737,1716
1737,52
1737,1778
1737,163
3615,2701
3615,1022
3615,3065
3615,1991
3615,1592
3615,1686
3615,3019
3615,3258
3615,2964
3615,3584
3615,2513
3615,2854
3615,2724
3615,675
3615,3240
3615,1263
3615,27
3615,3750
3615,3431
3615,1702
1535,3179
1535,3224
1535,1794
1535,1939
222,2737
222,757
222,2695
222,2861
222,1468
222,3217
222,1866
222,2096
3590,2811
3590,793
3590,2411
3590,1623
3590,169
3590,1600
3590,3862
3590,523
3590,1946
3590,548
3590,2734
3590,1071
3590,841
3590,1947
3590,2650
3590,1036
689,91
689,865
689,3022
689,959
689,3348
1609,3846
1609,1576
1609,887
1609,972
1609,3714
1609,756
1609,1953
1609,1898
1609,1602
1918,1766
1918,1810
1918,3464
1918,415
1918,3435
1918,2604
1918,2488
1918,1411
1918,2743
1918,3335
1918,3783
1918,1974
2952,1822
2952,1250
2952,1118
2952,2275
2952,2190
2952,1788
2952,3254
2952,695
2952,1466
2952,1211
2952,1968
2952,2193
2952,1819
2952,3712
2952,1002
2952,393
2952,137
2952,905
2952,1711
2952,1573
2952,1611
2952,887
2952,3595
2952,711
2952,1898
2952,614
3850,2310
3850,436
3850,3190
3850,330
3850,3881
3850,2918
3850,130
3850,1079
3850,86
3850,3854
3850,799
3850,2510
3850,2646
3850,2292
3850,1333
3850,2154
3116,2984
3116,3628
3116,54
3116,2556
3116,1091
3116,3684
3116,1124
3116,1853
3116,3775
